workload_file,model,origin,n_qubits,best_method,best_cost,win_margin,methods_tested
qpeinexact_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,980,0,1
qpeinexact_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,1014,0,1
qpeinexact_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,1046,0,1
qpeinexact_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,1077,0,1
qpeinexact_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,1111,0,1
qpeinexact_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,1138,0,1
qpeinexact_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,1177,0,1
qpeinexact_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,1209,0,1
qpeinexact_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,14,0,1
qpeinexact_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,1240,0,1
qpeinexact_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,1282,0,1
qpeinexact_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,1311,0,1
qpeinexact_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,1354,0,1
qpeinexact_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,1389,0,1
qpeinexact_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,1422,0,1
qpeinexact_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,1463,0,1
qpeinexact_indep_qiskit_77.qasm,Circuit,MQTBench,77,greedy_hdh,1505,0,1
qpeinexact_indep_qiskit_78.qasm,Circuit,MQTBench,78,greedy_hdh,1544,0,1
qpeinexact_indep_qiskit_79.qasm,Circuit,MQTBench,79,greedy_hdh,1584,0,1
qpeinexact_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,18,0,1
qpeinexact_indep_qiskit_80.qasm,Circuit,MQTBench,80,greedy_hdh,1626,0,1
qpeinexact_indep_qiskit_81.qasm,Circuit,MQTBench,81,greedy_hdh,1665,0,1
qpeinexact_indep_qiskit_82.qasm,Circuit,MQTBench,82,greedy_hdh,1700,0,1
qpeinexact_indep_qiskit_83.qasm,Circuit,MQTBench,83,greedy_hdh,1748,0,1
qpeinexact_indep_qiskit_84.qasm,Circuit,MQTBench,84,greedy_hdh,1788,0,1
qpeinexact_indep_qiskit_85.qasm,Circuit,MQTBench,85,greedy_hdh,1824,0,1
qpeinexact_indep_qiskit_86.qasm,Circuit,MQTBench,86,greedy_hdh,1872,0,1
qpeinexact_indep_qiskit_87.qasm,Circuit,MQTBench,87,greedy_hdh,1918,0,1
qpeinexact_indep_qiskit_88.qasm,Circuit,MQTBench,88,greedy_hdh,1958,0,1
qpeinexact_indep_qiskit_89.qasm,Circuit,MQTBench,89,greedy_hdh,2010,0,1
qpeinexact_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,23,0,1
qpeinexact_indep_qiskit_90.qasm,Circuit,MQTBench,90,greedy_hdh,2048,0,1
qpeinexact_indep_qiskit_91.qasm,Circuit,MQTBench,91,greedy_hdh,2093,0,1
qpeinexact_indep_qiskit_92.qasm,Circuit,MQTBench,92,greedy_hdh,2146,0,1
qpeinexact_indep_qiskit_93.qasm,Circuit,MQTBench,93,greedy_hdh,2191,0,1
qpeinexact_indep_qiskit_94.qasm,Circuit,MQTBench,94,greedy_hdh,2232,0,1
qpeinexact_indep_qiskit_95.qasm,Circuit,MQTBench,95,greedy_hdh,2281,0,1
qpeinexact_indep_qiskit_96.qasm,Circuit,MQTBench,96,greedy_hdh,2332,0,1
qpeinexact_indep_qiskit_97.qasm,Circuit,MQTBench,97,greedy_hdh,2379,0,1
qpeinexact_indep_qiskit_98.qasm,Circuit,MQTBench,98,greedy_hdh,2431,0,1
qpeinexact_indep_qiskit_99.qasm,Circuit,MQTBench,99,greedy_hdh,2477,0,1
qwalk-noancilla_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,6378,0,1
qwalk-noancilla_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,10470,0,1
qwalk-noancilla_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,17922,0,1
qwalk-noancilla_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,27240,0,1
qwalk-noancilla_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,12,0,1
qwalk-noancilla_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,66,0,1
qwalk-noancilla_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,156,0,1
qwalk-noancilla_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,336,0,1
qwalk-noancilla_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,756,0,1
qwalk-noancilla_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,1674,0,1
qwalk-noancilla_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,2826,0,1
qwalk-v-chain_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,132,0,1
qwalk-v-chain_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,144,0,1
qwalk-v-chain_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,198,0,1
qwalk-v-chain_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,300,0,1
qwalk-v-chain_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,306,0,1
qwalk-v-chain_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,390,0,1
qwalk-v-chain_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,582,0,1
qwalk-v-chain_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,588,0,1
qwalk-v-chain_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,606,0,1
qwalk-v-chain_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,918,0,1
qwalk-v-chain_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,12,0,1
qwalk-v-chain_indep_qiskit_31.qasm,Circuit,MQTBench,31,greedy_hdh,984,0,1
qwalk-v-chain_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,30,0,1
qwalk-v-chain_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,54,0,1
qwalk-v-chain_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,96,0,1
random_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,47,0,1
random_indep_qiskit_100.qasm,Circuit,MQTBench,100,greedy_hdh,6358,0,1
random_indep_qiskit_101.qasm,Circuit,MQTBench,101,greedy_hdh,6646,0,1
random_indep_qiskit_102.qasm,Circuit,MQTBench,102,greedy_hdh,6654,0,1
random_indep_qiskit_103.qasm,Circuit,MQTBench,103,greedy_hdh,6688,0,1
random_indep_qiskit_104.qasm,Circuit,MQTBench,104,greedy_hdh,7120,0,1
random_indep_qiskit_105.qasm,Circuit,MQTBench,105,greedy_hdh,6833,0,1
random_indep_qiskit_106.qasm,Circuit,MQTBench,106,greedy_hdh,7153,0,1
random_indep_qiskit_107.qasm,Circuit,MQTBench,107,greedy_hdh,7167,0,1
random_indep_qiskit_108.qasm,Circuit,MQTBench,108,greedy_hdh,7340,0,1
random_indep_qiskit_109.qasm,Circuit,MQTBench,109,greedy_hdh,7423,0,1
random_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,71,0,1
random_indep_qiskit_110.qasm,Circuit,MQTBench,110,greedy_hdh,7762,0,1
random_indep_qiskit_111.qasm,Circuit,MQTBench,111,greedy_hdh,7683,0,1
random_indep_qiskit_112.qasm,Circuit,MQTBench,112,greedy_hdh,8090,0,1
random_indep_qiskit_113.qasm,Circuit,MQTBench,113,greedy_hdh,8248,0,1
random_indep_qiskit_114.qasm,Circuit,MQTBench,114,greedy_hdh,8430,0,1
random_indep_qiskit_115.qasm,Circuit,MQTBench,115,greedy_hdh,8259,0,1
random_indep_qiskit_116.qasm,Circuit,MQTBench,116,greedy_hdh,8581,0,1
random_indep_qiskit_117.qasm,Circuit,MQTBench,117,greedy_hdh,8464,0,1
random_indep_qiskit_118.qasm,Circuit,MQTBench,118,greedy_hdh,8740,0,1
random_indep_qiskit_119.qasm,Circuit,MQTBench,119,greedy_hdh,8916,0,1
random_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,108,0,1
random_indep_qiskit_120.qasm,Circuit,MQTBench,120,greedy_hdh,9136,0,1
random_indep_qiskit_121.qasm,Circuit,MQTBench,121,greedy_hdh,9150,0,1
random_indep_qiskit_122.qasm,Circuit,MQTBench,122,greedy_hdh,9438,0,1
random_indep_qiskit_123.qasm,Circuit,MQTBench,123,greedy_hdh,9751,0,1
random_indep_qiskit_124.qasm,Circuit,MQTBench,124,greedy_hdh,9525,0,1
random_indep_qiskit_125.qasm,Circuit,MQTBench,125,greedy_hdh,9767,0,1
random_indep_qiskit_126.qasm,Circuit,MQTBench,126,greedy_hdh,10017,0,1
random_indep_qiskit_127.qasm,Circuit,MQTBench,127,greedy_hdh,10132,0,1
random_indep_qiskit_128.qasm,Circuit,MQTBench,128,greedy_hdh,10545,0,1
random_indep_qiskit_129.qasm,Circuit,MQTBench,129,greedy_hdh,10566,0,1
random_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,105,0,1
random_indep_qiskit_130.qasm,Circuit,MQTBench,130,greedy_hdh,10817,0,1
random_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,125,0,1
random_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,148,0,1
random_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,174,0,1
random_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,160,0,1
random_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,189,0,1
random_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,220,0,1
random_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,5,0,1
random_indep_qiskit_20.qasm,Circuit,MQTBench,20,greedy_hdh,229,0,1
random_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,266,0,1
random_indep_qiskit_22.qasm,Circuit,MQTBench,22,greedy_hdh,259,0,1
random_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,317,0,1
random_indep_qiskit_24.qasm,Circuit,MQTBench,24,greedy_hdh,403,0,1
random_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,406,0,1
random_indep_qiskit_26.qasm,Circuit,MQTBench,26,greedy_hdh,438,0,1
random_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,440,0,1
random_indep_qiskit_28.qasm,Circuit,MQTBench,28,greedy_hdh,476,0,1
random_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,504,0,1
random_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,5,0,1
random_indep_qiskit_30.qasm,Circuit,MQTBench,30,greedy_hdh,533,0,1
random_indep_qiskit_31.qasm,Circuit,MQTBench,31,greedy_hdh,591,0,1
random_indep_qiskit_32.qasm,Circuit,MQTBench,32,greedy_hdh,649,0,1
random_indep_qiskit_33.qasm,Circuit,MQTBench,33,greedy_hdh,584,0,1
random_indep_qiskit_34.qasm,Circuit,MQTBench,34,greedy_hdh,672,0,1
random_indep_qiskit_35.qasm,Circuit,MQTBench,35,greedy_hdh,786,0,1
random_indep_qiskit_36.qasm,Circuit,MQTBench,36,greedy_hdh,824,0,1
random_indep_qiskit_37.qasm,Circuit,MQTBench,37,greedy_hdh,884,0,1
random_indep_qiskit_38.qasm,Circuit,MQTBench,38,greedy_hdh,913,0,1
random_indep_qiskit_39.qasm,Circuit,MQTBench,39,greedy_hdh,987,0,1
random_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,11,0,1
random_indep_qiskit_40.qasm,Circuit,MQTBench,40,greedy_hdh,993,0,1
random_indep_qiskit_41.qasm,Circuit,MQTBench,41,greedy_hdh,970,0,1
random_indep_qiskit_42.qasm,Circuit,MQTBench,42,greedy_hdh,1053,0,1
random_indep_qiskit_43.qasm,Circuit,MQTBench,43,greedy_hdh,1129,0,1
random_indep_qiskit_44.qasm,Circuit,MQTBench,44,greedy_hdh,1241,0,1
random_indep_qiskit_45.qasm,Circuit,MQTBench,45,greedy_hdh,1257,0,1
random_indep_qiskit_46.qasm,Circuit,MQTBench,46,greedy_hdh,1401,0,1
random_indep_qiskit_47.qasm,Circuit,MQTBench,47,greedy_hdh,1359,0,1
random_indep_qiskit_48.qasm,Circuit,MQTBench,48,greedy_hdh,1474,0,1
random_indep_qiskit_49.qasm,Circuit,MQTBench,49,greedy_hdh,1591,0,1
random_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,12,0,1
random_indep_qiskit_50.qasm,Circuit,MQTBench,50,greedy_hdh,1623,0,1
random_indep_qiskit_51.qasm,Circuit,MQTBench,51,greedy_hdh,1717,0,1
random_indep_qiskit_52.qasm,Circuit,MQTBench,52,greedy_hdh,1770,0,1
random_indep_qiskit_53.qasm,Circuit,MQTBench,53,greedy_hdh,1679,0,1
random_indep_qiskit_54.qasm,Circuit,MQTBench,54,greedy_hdh,1787,0,1
random_indep_qiskit_55.qasm,Circuit,MQTBench,55,greedy_hdh,1935,0,1
random_indep_qiskit_56.qasm,Circuit,MQTBench,56,greedy_hdh,2059,0,1
random_indep_qiskit_57.qasm,Circuit,MQTBench,57,greedy_hdh,2102,0,1
random_indep_qiskit_58.qasm,Circuit,MQTBench,58,greedy_hdh,2047,0,1
random_indep_qiskit_59.qasm,Circuit,MQTBench,59,greedy_hdh,2195,0,1
random_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,18,0,1
random_indep_qiskit_60.qasm,Circuit,MQTBench,60,greedy_hdh,2310,0,1
random_indep_qiskit_61.qasm,Circuit,MQTBench,61,greedy_hdh,2282,0,1
random_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,2456,0,1
random_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,2490,0,1
random_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,2570,0,1
random_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,2712,0,1
random_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,2647,0,1
random_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,2862,0,1
random_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,2997,0,1
random_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,3024,0,1
random_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,22,0,1
random_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,3106,0,1
random_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,3095,0,1
random_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,3305,0,1
random_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,3325,0,1
random_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,3467,0,1
random_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,3515,0,1
random_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,3669,0,1
random_indep_qiskit_77.qasm,Circuit,MQTBench,77,greedy_hdh,3814,0,1
random_indep_qiskit_78.qasm,Circuit,MQTBench,78,greedy_hdh,3910,0,1
random_indep_qiskit_79.qasm,Circuit,MQTBench,79,greedy_hdh,3964,0,1
random_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,34,0,1
random_indep_qiskit_80.qasm,Circuit,MQTBench,80,greedy_hdh,4014,0,1
random_indep_qiskit_81.qasm,Circuit,MQTBench,81,greedy_hdh,4218,0,1
random_indep_qiskit_82.qasm,Circuit,MQTBench,82,greedy_hdh,4141,0,1
random_indep_qiskit_83.qasm,Circuit,MQTBench,83,greedy_hdh,4408,0,1
random_indep_qiskit_84.qasm,Circuit,MQTBench,84,greedy_hdh,4405,0,1
random_indep_qiskit_85.qasm,Circuit,MQTBench,85,greedy_hdh,4642,0,1
random_indep_qiskit_86.qasm,Circuit,MQTBench,86,greedy_hdh,4825,0,1
random_indep_qiskit_87.qasm,Circuit,MQTBench,87,greedy_hdh,4918,0,1
random_indep_qiskit_88.qasm,Circuit,MQTBench,88,greedy_hdh,4838,0,1
random_indep_qiskit_89.qasm,Circuit,MQTBench,89,greedy_hdh,5014,0,1
random_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,36,0,1
random_indep_qiskit_90.qasm,Circuit,MQTBench,90,greedy_hdh,5182,0,1
random_indep_qiskit_91.qasm,Circuit,MQTBench,91,greedy_hdh,5349,0,1
random_indep_qiskit_92.qasm,Circuit,MQTBench,92,greedy_hdh,5403,0,1
random_indep_qiskit_93.qasm,Circuit,MQTBench,93,greedy_hdh,5592,0,1
random_indep_qiskit_94.qasm,Circuit,MQTBench,94,greedy_hdh,5484,0,1
random_indep_qiskit_95.qasm,Circuit,MQTBench,95,greedy_hdh,5740,0,1
random_indep_qiskit_96.qasm,Circuit,MQTBench,96,greedy_hdh,5741,0,1
random_indep_qiskit_97.qasm,Circuit,MQTBench,97,greedy_hdh,5809,0,1
random_indep_qiskit_98.qasm,Circuit,MQTBench,98,greedy_hdh,6144,0,1
random_indep_qiskit_99.qasm,Circuit,MQTBench,99,greedy_hdh,6173,0,1
realamprandom_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,75,0,1
realamprandom_indep_qiskit_100.qasm,Circuit,MQTBench,100,greedy_hdh,7500,0,1
realamprandom_indep_qiskit_101.qasm,Circuit,MQTBench,101,greedy_hdh,7650,0,1
realamprandom_indep_qiskit_102.qasm,Circuit,MQTBench,102,greedy_hdh,7803,0,1
realamprandom_indep_qiskit_103.qasm,Circuit,MQTBench,103,greedy_hdh,7956,0,1
realamprandom_indep_qiskit_104.qasm,Circuit,MQTBench,104,greedy_hdh,8112,0,1
realamprandom_indep_qiskit_105.qasm,Circuit,MQTBench,105,greedy_hdh,8268,0,1
realamprandom_indep_qiskit_106.qasm,Circuit,MQTBench,106,greedy_hdh,8427,0,1
realamprandom_indep_qiskit_107.qasm,Circuit,MQTBench,107,greedy_hdh,8586,0,1
realamprandom_indep_qiskit_108.qasm,Circuit,MQTBench,108,greedy_hdh,8748,0,1
realamprandom_indep_qiskit_109.qasm,Circuit,MQTBench,109,greedy_hdh,8910,0,1
realamprandom_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,90,0,1
realamprandom_indep_qiskit_110.qasm,Circuit,MQTBench,110,greedy_hdh,9075,0,1
realamprandom_indep_qiskit_111.qasm,Circuit,MQTBench,111,greedy_hdh,9240,0,1
realamprandom_indep_qiskit_112.qasm,Circuit,MQTBench,112,greedy_hdh,9408,0,1
realamprandom_indep_qiskit_113.qasm,Circuit,MQTBench,113,greedy_hdh,9576,0,1
realamprandom_indep_qiskit_114.qasm,Circuit,MQTBench,114,greedy_hdh,9747,0,1
realamprandom_indep_qiskit_115.qasm,Circuit,MQTBench,115,greedy_hdh,9918,0,1
realamprandom_indep_qiskit_116.qasm,Circuit,MQTBench,116,greedy_hdh,10092,0,1
realamprandom_indep_qiskit_117.qasm,Circuit,MQTBench,117,greedy_hdh,10266,0,1
realamprandom_indep_qiskit_118.qasm,Circuit,MQTBench,118,greedy_hdh,10443,0,1
realamprandom_indep_qiskit_119.qasm,Circuit,MQTBench,119,greedy_hdh,10620,0,1
realamprandom_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,108,0,1
realamprandom_indep_qiskit_120.qasm,Circuit,MQTBench,120,greedy_hdh,10800,0,1
realamprandom_indep_qiskit_121.qasm,Circuit,MQTBench,121,greedy_hdh,10980,0,1
realamprandom_indep_qiskit_122.qasm,Circuit,MQTBench,122,greedy_hdh,11163,0,1
realamprandom_indep_qiskit_123.qasm,Circuit,MQTBench,123,greedy_hdh,11346,0,1
realamprandom_indep_qiskit_124.qasm,Circuit,MQTBench,124,greedy_hdh,11532,0,1
realamprandom_indep_qiskit_125.qasm,Circuit,MQTBench,125,greedy_hdh,11718,0,1
realamprandom_indep_qiskit_126.qasm,Circuit,MQTBench,126,greedy_hdh,11907,0,1
realamprandom_indep_qiskit_127.qasm,Circuit,MQTBench,127,greedy_hdh,12096,0,1
realamprandom_indep_qiskit_128.qasm,Circuit,MQTBench,128,greedy_hdh,12288,0,1
realamprandom_indep_qiskit_129.qasm,Circuit,MQTBench,129,greedy_hdh,12480,0,1
realamprandom_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,126,0,1
realamprandom_indep_qiskit_130.qasm,Circuit,MQTBench,130,greedy_hdh,12675,0,1
realamprandom_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,147,0,1
realamprandom_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,168,0,1
realamprandom_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,192,0,1
realamprandom_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,216,0,1
realamprandom_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,243,0,1
realamprandom_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,270,0,1
realamprandom_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,3,0,1
realamprandom_indep_qiskit_20.qasm,Circuit,MQTBench,20,greedy_hdh,300,0,1
realamprandom_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,330,0,1
realamprandom_indep_qiskit_22.qasm,Circuit,MQTBench,22,greedy_hdh,363,0,1
realamprandom_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,396,0,1
realamprandom_indep_qiskit_24.qasm,Circuit,MQTBench,24,greedy_hdh,432,0,1
realamprandom_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,468,0,1
realamprandom_indep_qiskit_26.qasm,Circuit,MQTBench,26,greedy_hdh,507,0,1
realamprandom_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,546,0,1
realamprandom_indep_qiskit_28.qasm,Circuit,MQTBench,28,greedy_hdh,588,0,1
realamprandom_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,630,0,1
realamprandom_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,6,0,1
realamprandom_indep_qiskit_30.qasm,Circuit,MQTBench,30,greedy_hdh,675,0,1
realamprandom_indep_qiskit_31.qasm,Circuit,MQTBench,31,greedy_hdh,720,0,1
realamprandom_indep_qiskit_32.qasm,Circuit,MQTBench,32,greedy_hdh,768,0,1
realamprandom_indep_qiskit_33.qasm,Circuit,MQTBench,33,greedy_hdh,816,0,1
realamprandom_indep_qiskit_34.qasm,Circuit,MQTBench,34,greedy_hdh,867,0,1
realamprandom_indep_qiskit_35.qasm,Circuit,MQTBench,35,greedy_hdh,918,0,1
realamprandom_indep_qiskit_36.qasm,Circuit,MQTBench,36,greedy_hdh,972,0,1
realamprandom_indep_qiskit_37.qasm,Circuit,MQTBench,37,greedy_hdh,1026,0,1
realamprandom_indep_qiskit_38.qasm,Circuit,MQTBench,38,greedy_hdh,1083,0,1
realamprandom_indep_qiskit_39.qasm,Circuit,MQTBench,39,greedy_hdh,1140,0,1
realamprandom_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,12,0,1
realamprandom_indep_qiskit_40.qasm,Circuit,MQTBench,40,greedy_hdh,1200,0,1
realamprandom_indep_qiskit_41.qasm,Circuit,MQTBench,41,greedy_hdh,1260,0,1
realamprandom_indep_qiskit_42.qasm,Circuit,MQTBench,42,greedy_hdh,1323,0,1
realamprandom_indep_qiskit_43.qasm,Circuit,MQTBench,43,greedy_hdh,1386,0,1
realamprandom_indep_qiskit_44.qasm,Circuit,MQTBench,44,greedy_hdh,1452,0,1
realamprandom_indep_qiskit_45.qasm,Circuit,MQTBench,45,greedy_hdh,1518,0,1
realamprandom_indep_qiskit_46.qasm,Circuit,MQTBench,46,greedy_hdh,1587,0,1
realamprandom_indep_qiskit_47.qasm,Circuit,MQTBench,47,greedy_hdh,1656,0,1
realamprandom_indep_qiskit_48.qasm,Circuit,MQTBench,48,greedy_hdh,1728,0,1
realamprandom_indep_qiskit_49.qasm,Circuit,MQTBench,49,greedy_hdh,1800,0,1
realamprandom_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,18,0,1
realamprandom_indep_qiskit_50.qasm,Circuit,MQTBench,50,greedy_hdh,1875,0,1
realamprandom_indep_qiskit_51.qasm,Circuit,MQTBench,51,greedy_hdh,1950,0,1
realamprandom_indep_qiskit_52.qasm,Circuit,MQTBench,52,greedy_hdh,2028,0,1
realamprandom_indep_qiskit_53.qasm,Circuit,MQTBench,53,greedy_hdh,2106,0,1
realamprandom_indep_qiskit_54.qasm,Circuit,MQTBench,54,greedy_hdh,2187,0,1
realamprandom_indep_qiskit_55.qasm,Circuit,MQTBench,55,greedy_hdh,2268,0,1
realamprandom_indep_qiskit_56.qasm,Circuit,MQTBench,56,greedy_hdh,2352,0,1
realamprandom_indep_qiskit_57.qasm,Circuit,MQTBench,57,greedy_hdh,2436,0,1
realamprandom_indep_qiskit_58.qasm,Circuit,MQTBench,58,greedy_hdh,2523,0,1
realamprandom_indep_qiskit_59.qasm,Circuit,MQTBench,59,greedy_hdh,2610,0,1
realamprandom_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,27,0,1
realamprandom_indep_qiskit_60.qasm,Circuit,MQTBench,60,greedy_hdh,2700,0,1
realamprandom_indep_qiskit_61.qasm,Circuit,MQTBench,61,greedy_hdh,2790,0,1
realamprandom_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,2883,0,1
realamprandom_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,2976,0,1
realamprandom_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,3072,0,1
realamprandom_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,3168,0,1
realamprandom_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,3267,0,1
realamprandom_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,3366,0,1
realamprandom_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,3468,0,1
realamprandom_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,3570,0,1
realamprandom_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,36,0,1
realamprandom_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,3675,0,1
realamprandom_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,3780,0,1
realamprandom_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,3888,0,1
realamprandom_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,3996,0,1
realamprandom_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,4107,0,1
realamprandom_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,4218,0,1
realamprandom_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,4332,0,1
